edad,peso,altura,horas,objetivo,animo,nivel
34,120,182,5,0,2,1
70,65,188,1,0,1,0
29,48,177,10,3,1,1
66,101,200,3,1,1,1
50,89,162,9,0,0,1
32,98,194,2,3,3,1
42,73,159,6,3,4,1
62,49,182,7,0,2,1
48,82,182,5,0,1,1
56,76,152,9,2,2,1
46,95,180,10,2,0,1
67,88,171,6,3,2,1
32,59,179,1,1,4,1
45,91,199,2,0,4,0
19,91,199,1,1,4,1
52,117,170,3,2,0,0
68,54,197,1,3,4,0
49,115,151,3,1,4,1
48,73,164,10,2,4,1
19,71,175,4,3,0,1
53,108,181,9,1,2,1
19,103,173,3,3,2,1
39,120,152,3,2,1,0
63,111,197,8,1,0,1
44,100,187,9,3,4,1
15,81,169,10,0,1,1
35,88,184,1,3,4,1
56,78,192,6,1,2,2
60,70,162,7,1,3,2
66,54,187,7,0,2,1
58,64,166,5,0,4,1
58,60,166,9,3,2,1
26,75,159,7,2,0,1
39,98,188,4,2,4,0
37,77,198,10,2,4,1
27,92,166,5,0,3,1
53,45,198,5,1,3,1
49,52,169,10,2,3,1
40,47,192,2,0,3,0
61,85,186,9,3,1,1
68,70,183,4,1,1,1
38,72,191,4,0,1,0
40,118,157,9,3,3,1
55,47,196,3,1,1,1
30,67,159,2,3,4,1
48,115,178,6,0,0,1
45,62,157,10,2,2,1
52,105,151,6,2,2,1
39,59,165,2,3,3,0
44,94,199,1,3,4,0
65,88,184,10,1,0,2
46,116,179,3,2,1,0
50,54,159,1,3,2,0
62,103,197,6,1,2,2
37,64,198,4,0,0,0
65,45,150,1,3,0,0
45,45,189,3,0,3,0
50,103,180,4,2,1,0
42,55,175,9,2,1,1
44,72,180,1,0,0,0
52,70,175,6,3,4,1
63,110,179,2,2,0,0
53,99,195,7,0,2,1
45,76,161,1,2,1,0
66,108,168,4,0,4,0
41,113,153,5,1,1,1
46,69,175,10,3,4,1
35,83,200,9,1,1,2
33,59,187,9,3,4,1
54,98,184,6,1,2,1
47,76,179,9,0,3,1
40,77,196,10,3,2,1
60,77,195,3,0,3,1
45,48,197,1,2,1,0
15,87,152,5,2,4,0
52,100,194,2,2,2,0
38,110,195,6,0,1,1
47,63,164,6,3,1,1
40,73,191,1,2,3,0
54,99,162,9,2,1,1
23,89,196,9,3,1,2
31,94,170,5,2,1,1
33,54,181,3,1,4,1
27,72,182,7,0,3,2
30,97,177,8,1,2,2
58,53,165,1,1,4,0
47,77,171,6,1,4,2
29,83,151,5,2,2,1
64,60,199,10,0,1,1
57,59,157,5,2,0,1
23,62,154,3,1,0,2
62,99,153,10,2,3,1
30,54,167,7,2,2,1
16,83,168,6,1,1,1
50,93,181,5,0,3,0
32,104,174,1,2,0,0
37,107,192,10,2,2,1
27,54,158,2,3,2,1
50,91,168,2,2,4,0
53,78,158,10,0,0,1
43,67,164,3,0,1,1
43,87,199,10,3,0,1
19,96,169,8,3,1,1
65,107,168,3,0,1,0
21,45,175,2,0,1,0
28,88,197,2,1,1,1
60,64,176,2,0,4,0
61,101,174,5,0,0,0
17,71,189,8,0,3,1
61,74,170,6,2,2,1
23,58,187,10,0,4,1
49,77,156,10,2,4,1
50,93,160,3,3,1,0
44,53,158,2,0,0,0
36,77,198,3,1,2,1
39,107,155,5,2,1,0
21,118,187,8,0,0,1
15,58,169,9,2,2,1
29,92,189,3,2,2,1
19,93,150,5,3,0,1
63,56,168,9,3,0,1
41,119,170,8,2,4,1
15,63,155,6,1,4,2
56,61,199,10,2,0,1
20,86,171,8,1,4,2
63,64,188,7,2,4,1
22,117,178,7,1,0,2
20,116,165,4,0,3,1
43,48,162,10,1,4,1
22,109,152,3,1,2,1
15,67,177,1,1,2,1
51,87,154,6,0,3,1
15,64,172,8,2,0,1
49,61,154,5,0,4,1
17,79,150,1,3,4,0
25,85,153,4,1,3,1
52,55,173,9,2,3,1
28,97,186,7,1,0,2
23,53,177,3,1,1,1
17,46,156,8,2,2,1
19,49,157,8,1,0,2
41,104,160,8,1,1,1
45,58,174,10,1,4,1
67,117,169,3,0,1,0
70,111,161,7,0,1,1
65,99,189,7,2,4,1
39,98,157,4,1,3,1
67,93,164,7,3,0,1
18,87,188,8,0,1,2
20,59,163,3,1,0,2
17,109,154,6,2,2,1
60,101,190,1,1,1,0
45,100,185,4,1,3,1
34,93,151,7,3,2,1
30,71,152,2,1,1,1
52,94,178,8,2,4,1
56,78,168,5,3,4,0
39,58,170,4,1,4,1
59,63,197,3,2,1,0
47,70,151,10,1,3,1
59,87,193,3,1,4,1
20,53,164,1,3,2,0
19,87,189,8,1,1,2
29,47,166,3,3,1,1
23,97,197,8,3,3,2
67,98,199,4,2,4,1
31,47,172,8,2,0,1
35,94,197,5,3,3,1
34,49,163,7,3,3,1
25,71,189,3,3,1,1
16,100,196,10,0,3,1
51,86,169,2,2,0,0
35,94,189,8,1,2,2
36,77,162,5,0,2,0
36,73,192,9,2,2,1
69,90,189,7,1,3,2
52,92,190,6,2,2,1
47,50,168,10,3,4,1
39,94,156,3,1,0,1
18,109,170,4,3,4,1
45,60,160,10,0,4,1
22,71,182,3,2,2,1
52,103,162,3,3,2,0
49,104,175,1,3,1,0
61,70,156,9,1,2,1
44,65,186,10,0,3,1
61,60,190,1,1,1,0
43,107,155,8,0,1,1
17,75,153,1,2,1,0
59,82,183,8,0,0,1
19,89,175,8,3,3,1
44,92,181,6,3,2,1
55,70,193,6,3,3,1
49,78,194,4,0,0,1
21,80,157,1,1,0,1
67,63,198,7,3,1,1
62,51,169,7,3,2,1
59,79,167,2,3,4,0
31,115,178,5,1,0,1
70,98,164,8,0,3,1
45,106,180,2,1,2,0
60,61,195,3,1,2,1
25,48,200,8,3,0,1
62,49,158,8,0,2,1
54,108,165,10,1,2,1
26,72,179,5,0,4,1
31,58,181,1,1,1,1
57,70,154,9,1,1,1
59,61,167,2,3,4,0
66,72,180,7,3,1,1
46,99,176,8,3,2,1
63,85,180,7,1,3,2
60,49,193,3,1,1,1
51,90,180,10,1,1,1
63,52,191,5,1,2,1
48,63,176,7,3,3,1
16,112,151,8,3,3,1
29,48,198,1,1,3,1
22,75,192,9,1,2,2
58,69,193,4,3,0,0
62,49,166,9,3,4,1
59,84,172,3,2,3,0
29,84,174,9,0,0,1
17,87,168,1,2,3,0
70,72,196,2,1,0,0
45,119,173,9,0,2,1
59,116,187,8,2,1,1
24,55,161,5,1,1,2
24,116,169,10,3,2,1
39,72,177,2,2,1,0
24,59,163,2,0,4,1
42,108,182,10,1,2,1
67,46,199,1,3,2,0
36,87,190,10,1,0,2
64,74,194,6,3,0,1
55,81,183,3,3,3,1
61,107,158,3,1,3,1
58,118,197,9,2,1,1
44,52,172,5,1,1,1
37,120,192,5,3,2,0
37,115,175,2,1,0,0
67,80,163,10,3,4,1
45,76,161,10,1,0,1
70,99,165,2,3,3,0
20,47,194,1,1,0,1
46,116,198,5,0,1,0
36,106,170,4,3,1,0
21,100,172,9,3,0,1
63,106,181,6,1,1,1
55,54,157,8,1,3,2
28,83,193,8,3,0,2
46,83,164,9,1,1,1
31,48,166,1,0,1,0
28,82,154,4,3,1,1
23,45,181,5,1,0,1
68,66,168,3,0,4,1
45,92,183,3,0,3,0
23,119,174,3,3,0,1
23,90,170,9,2,2,1
48,45,179,4,2,3,0
67,101,183,6,1,1,1
46,103,160,1,2,1,0
28,108,150,2,3,1,0
44,77,180,6,1,2,2
41,113,189,8,0,1,1
23,102,190,10,1,2,2
19,85,169,10,3,3,1
58,62,152,9,3,1,1
57,70,181,5,3,3,1
36,48,186,9,0,3,1
44,53,154,8,0,3,1
34,77,185,1,0,3,1
59,85,195,3,1,1,1
35,105,197,5,2,3,1
32,50,192,9,2,0,1
49,84,196,4,1,3,1
60,54,179,5,2,0,0
33,76,158,1,2,1,0
42,83,183,8,2,4,1
48,98,195,7,0,2,1
22,102,153,10,2,4,1
16,115,167,1,1,3,0
29,48,171,2,3,0,0
39,68,153,9,1,3,1
31,69,200,10,1,1,2
57,71,195,1,2,4,0
30,96,187,1,2,2,0
56,82,185,3,2,0,1
67,106,168,8,1,4,1
30,76,181,7,2,4,2
31,81,184,1,3,2,1
39,56,191,3,1,1,1
67,110,169,1,2,2,0
62,64,187,7,3,2,1
29,117,200,1,0,3,0
22,67,186,4,3,3,1
44,118,198,7,2,2,1
42,100,161,2,3,4,0
27,107,172,6,3,1,1
16,94,178,6,2,2,1
38,98,187,3,3,0,0
35,54,161,9,1,4,2
27,113,177,3,1,0,1
66,114,158,7,3,2,1
45,79,164,10,2,2,1
69,58,161,8,2,1,1
24,47,197,2,3,0,0
56,79,156,4,3,0,0
54,70,195,8,3,0,1
26,48,173,5,1,2,1
55,50,159,8,0,1,1
22,81,200,2,2,2,1
54,113,165,7,3,2,1
40,60,172,2,0,2,0
54,83,192,2,1,3,1
47,73,150,2,2,0,0
25,66,175,5,1,4,2
31,82,199,2,3,4,1
34,79,189,4,2,1,1
26,67,173,6,0,3,2
33,86,198,4,0,4,1
47,105,188,4,3,2,0
56,45,169,6,2,2,1
62,108,157,5,2,2,0
61,102,163,1,1,3,0
43,108,155,10,0,2,1
51,87,157,6,2,3,1
37,110,193,8,1,4,1
53,69,163,1,3,1,0
30,93,161,4,3,0,1
63,98,187,7,1,4,1
42,111,172,2,3,2,0
32,105,174,8,1,4,2
60,89,179,10,2,0,1
20,79,158,2,0,3,0
29,66,180,7,2,0,2
18,55,182,5,2,0,1
17,89,157,5,1,4,1
21,85,158,7,0,4,1
30,99,194,1,3,1,1
65,55,153,3,2,2,1
67,77,167,4,0,3,0
41,63,166,3,0,3,1
35,59,192,4,1,0,1
43,45,184,10,0,0,1
24,86,186,3,2,4,1
60,83,160,7,2,0,1
59,92,158,4,3,3,0
41,75,161,9,2,2,1
24,48,163,6,0,2,1
58,56,154,7,1,0,2
23,102,171,4,1,0,1
22,112,194,9,1,4,2
56,57,179,8,2,1,1
18,53,158,5,0,3,1
58,117,169,2,1,3,0
27,89,174,1,0,1,0
33,81,193,4,2,3,1
38,77,151,7,0,4,1
48,51,175,5,0,1,0
19,67,189,7,0,0,1
47,80,194,9,3,4,1
25,89,191,9,1,2,2
20,120,188,1,3,4,0
24,81,156,8,1,4,2
44,64,170,7,1,1,2
45,93,158,4,0,0,0
54,95,162,2,3,4,0
42,105,172,2,0,3,0
61,68,188,1,0,0,0
33,101,173,1,0,2,0
54,86,157,8,1,0,1
53,90,154,3,1,2,1
38,111,156,10,2,1,1
15,65,173,9,0,2,1
34,81,154,9,3,3,1
59,51,160,2,0,3,0
64,63,193,8,0,4,1
34,78,160,6,0,2,1
30,67,168,9,1,1,2
68,73,183,6,0,0,1
60,62,166,4,0,2,1
40,97,175,1,2,2,0
25,59,157,1,1,4,1
44,80,188,6,1,3,2
29,53,193,6,1,3,2
22,107,161,7,3,4,1
24,59,155,8,1,0,2
56,53,157,4,1,0,1
47,72,199,5,1,1,1
43,74,179,3,1,2,1
54,69,188,2,3,3,0
51,102,164,1,3,1,0
20,97,192,6,0,1,2
19,96,177,10,1,1,2
42,110,175,4,3,0,0
20,76,156,2,1,3,1
47,47,176,1,1,4,0
30,59,194,4,2,0,1
59,47,189,8,2,1,1
17,116,180,9,1,1,1
60,80,198,4,3,4,1
36,120,165,6,2,2,1
54,93,180,6,0,2,1
32,54,180,8,2,0,1
53,60,189,2,0,0,0
38,73,152,5,2,4,0
17,57,154,3,2,0,1
38,78,150,7,2,4,1
53,50,172,6,0,2,1
53,103,192,9,2,4,1
53,82,184,6,1,2,2
53,74,177,3,2,4,1
37,70,150,8,0,1,1
19,83,180,5,0,1,1
43,45,150,4,2,2,1
38,117,150,4,2,2,0
69,86,199,10,3,2,1
38,76,194,7,2,2,1
55,91,186,9,3,0,1
28,72,155,1,1,2,1
59,118,179,5,2,2,0
31,67,174,3,2,4,1
23,68,193,5,1,3,1
48,114,151,10,3,0,1
70,82,185,10,3,0,1
54,88,187,1,2,4,0
23,59,192,1,3,4,0
63,48,168,10,2,2,1
17,107,178,6,1,3,1
31,107,199,8,1,1,2
16,71,179,2,2,0,0
23,118,150,9,3,3,1
17,98,156,6,1,1,1
53,59,180,8,2,0,1
38,112,187,7,2,2,1
65,45,157,1,3,2,0
58,46,184,1,3,3,0
39,78,178,10,3,0,1
30,119,186,5,3,2,1
18,81,177,2,0,4,1
41,91,155,6,1,0,1
47,118,166,9,0,3,1
21,83,184,10,3,4,2
36,99,156,9,3,2,1
21,92,181,10,2,0,1
47,89,198,6,1,1,2
69,47,150,1,2,4,0
32,51,156,4,2,1,1
55,83,192,5,0,4,1
38,105,179,5,2,4,0
64,80,161,7,3,1,1
67,94,186,2,2,4,0
49,118,152,10,1,3,1
45,94,150,5,1,0,1
55,65,162,1,2,2,0
19,63,150,10,3,2,1
68,96,187,10,1,3,1
23,105,181,10,1,0,2
22,61,158,3,3,2,1
49,77,188,6,3,0,1
69,72,193,6,2,1,1
32,110,195,2,2,2,0
24,112,162,10,3,4,1
46,81,187,6,0,3,1
67,92,152,7,1,3,1
41,111,193,2,0,4,0
20,57,190,7,3,1,1
46,76,156,1,1,4,0
60,90,150,10,2,0,1
22,64,166,1,2,0,1
60,63,151,10,0,2,1
35,61,154,8,1,1,2
37,84,160,8,0,3,1
53,109,193,8,1,0,1
50,89,168,1,3,2,0
15,71,175,7,0,1,1
22,70,178,4,3,3,1
61,47,187,2,3,4,0
62,94,175,3,2,3,0
67,97,152,10,3,3,1
20,110,166,6,2,3,1
47,65,187,1,0,2,0
64,106,184,7,2,3,1
16,59,156,3,3,3,1
48,114,158,9,2,3,1
47,106,198,10,2,4,1
16,73,166,8,1,1,2
24,75,180,1,1,2,1
42,82,197,7,2,3,1
33,75,162,5,2,2,1
49,83,200,3,0,3,1
31,107,180,8,3,4,1
66,69,183,10,3,3,1
46,53,180,7,3,3,1
46,46,180,7,2,3,1
15,50,166,1,3,4,0
69,107,164,8,3,4,1
64,68,184,4,3,1,1
52,77,173,7,0,4,1
16,65,183,5,1,3,1
40,56,171,6,1,4,1
45,99,186,10,1,1,1
59,53,177,3,2,3,0
21,53,184,2,2,1,0
36,82,166,10,2,3,1
64,91,160,7,1,4,1
55,53,173,6,2,4,1
64,95,156,9,2,4,1
60,85,196,7,1,4,2
38,55,174,9,0,4,1
61,56,192,5,0,1,0
19,49,185,2,1,4,1
23,85,197,2,1,0,1
19,69,176,3,0,4,1
17,98,151,5,2,0,0
61,90,180,5,2,3,0
62,74,178,8,2,1,1
44,45,158,8,1,2,1
36,87,162,9,2,2,1
69,104,155,2,2,0,0
38,67,160,8,0,1,1
69,71,168,3,1,4,1
20,119,183,2,2,0,0
47,49,180,3,1,1,1
46,68,166,6,0,0,1
24,85,180,2,1,1,1
15,105,197,8,3,0,1
32,98,153,3,0,1,1
39,117,174,1,3,0,0
18,100,190,5,0,3,1
51,62,190,1,3,3,0
19,92,187,1,3,3,1
58,52,191,6,3,4,1
32,70,189,7,3,0,1
54,77,189,4,3,1,1
26,78,197,10,1,0,2
30,94,173,3,1,3,1
51,59,162,5,1,2,1
47,87,152,4,0,1,0
15,71,181,5,1,4,1
32,50,167,9,2,2,1
42,74,195,4,2,2,0
22,111,164,8,0,3,1
16,73,171,10,2,4,1
33,105,183,7,0,0,1
25,54,160,6,1,3,2
15,75,194,9,2,2,1
54,116,168,3,0,1,0
41,88,182,2,3,3,0
24,53,189,3,3,1,1
48,108,176,3,3,3,0
48,108,178,5,1,4,1
46,55,196,1,1,3,0
50,74,184,2,1,0,1
45,78,200,6,0,0,1
58,109,167,3,3,1,0
31,58,185,1,0,0,0
41,46,173,5,3,2,0
37,96,171,8,2,2,1
55,97,167,1,1,0,0
56,105,187,10,1,0,1
15,88,193,1,3,4,0
69,110,162,7,0,4,1
41,114,169,10,0,4,1
49,93,196,5,0,0,1
61,115,164,1,1,0,0
39,80,184,4,1,3,1
37,50,169,8,0,4,1
15,119,191,1,1,3,0
53,84,185,10,1,4,2
57,55,187,1,0,0,0
24,99,161,2,3,4,0
29,46,180,5,3,1,1
43,95,172,1,3,3,0
51,103,166,3,1,0,1
24,57,150,1,2,1,1
64,46,198,9,3,2,1
66,118,200,8,2,2,1
60,61,191,7,3,4,1
63,76,171,5,2,0,1
29,91,198,1,2,3,1
34,74,178,1,1,2,1
56,73,158,2,1,4,0
48,51,152,1,1,1,1
21,102,196,5,2,0,1
54,114,186,4,1,2,1
24,51,189,5,1,2,1
70,60,173,5,2,0,1
33,120,159,4,0,0,1
31,120,197,10,1,0,2
29,102,176,9,3,0,1
34,113,186,1,2,1,0
55,106,193,10,3,4,1
18,98,188,8,0,0,1
48,65,155,1,2,0,0
48,51,200,10,3,0,1
65,86,162,6,2,0,1
18,91,194,3,1,4,2
51,118,195,2,1,4,0
52,77,176,1,2,0,0
63,101,150,7,1,2,1
66,102,188,8,2,1,1
40,113,187,8,3,3,1
56,62,190,9,2,3,1
23,104,198,2,0,4,1
53,68,151,6,0,4,1
53,47,178,3,3,0,0
26,109,159,4,3,2,1
39,119,194,1,1,3,0
56,116,198,3,3,4,0
42,85,180,5,0,1,1
28,104,176,6,1,2,2
50,65,185,2,0,1,0
37,108,160,7,3,3,1
38,57,193,4,1,3,1
29,103,165,9,0,2,1
69,82,163,8,0,4,1
57,69,194,5,3,3,0
50,105,190,7,0,3,1
41,102,186,8,0,3,1
57,110,164,5,0,3,0
48,85,199,10,1,2,2
54,113,175,9,1,4,1
41,96,171,8,0,2,1
43,45,169,10,0,2,1
25,99,194,3,0,3,1
15,61,175,10,1,4,1
39,66,172,9,2,4,1
66,87,193,3,3,4,1
23,114,193,1,3,1,0
58,55,189,9,3,3,1
67,67,154,6,2,2,1
69,120,193,4,1,4,1
44,100,200,5,3,0,1
66,59,186,10,0,4,1
61,70,160,2,1,0,0
70,83,196,6,2,4,1
31,81,150,3,3,1,1
67,106,193,7,1,4,1
29,77,163,3,3,4,1
42,103,161,9,3,4,1
23,106,182,6,1,1,2
69,65,155,1,1,2,0
22,60,152,7,3,0,2
50,109,181,8,1,0,1
33,63,199,7,0,4,1
16,52,161,3,0,1,1
50,97,178,4,1,4,1
45,70,158,5,2,1,0
56,83,188,1,3,1,0
53,85,178,10,1,3,2
57,60,181,1,1,4,0
27,107,192,2,1,1,1
21,66,165,5,2,4,1
43,101,151,4,2,4,0
34,77,168,8,0,3,1
37,82,190,4,1,0,1
48,88,189,3,1,3,1
54,105,182,3,1,0,1
47,112,160,5,1,2,1
48,104,179,2,2,2,0
50,118,174,5,2,3,0
57,77,164,3,1,1,1
56,75,196,9,0,1,1
21,119,163,7,0,4,1
57,108,161,2,1,0,0
47,84,193,4,3,3,1
37,80,152,4,0,1,0
43,105,166,4,0,2,0
70,61,185,1,2,3,0
68,86,158,8,3,3,1
52,69,174,6,0,4,1
28,51,177,1,1,1,1
60,85,172,10,0,4,1
50,90,193,7,2,0,1
18,55,193,9,3,0,1
58,88,199,3,0,0,1
64,78,153,4,2,2,0
65,65,175,1,3,3,0
63,119,196,2,0,4,0
52,72,163,2,2,3,0
35,102,180,6,2,2,1
58,77,192,7,3,3,1
51,110,184,5,2,1,0
22,54,178,9,3,1,1
44,86,194,2,1,3,1
50,53,179,6,3,4,1
66,66,171,10,1,2,2
30,94,187,1,0,4,1
36,80,169,4,2,1,0
32,119,178,7,1,2,2
53,73,154,1,0,0,0
23,74,162,9,3,2,1
32,59,158,7,0,2,2
19,76,200,8,2,3,1
51,56,174,8,0,0,1
30,49,180,9,3,1,1
21,46,161,8,1,1,2
44,88,190,6,2,0,1
49,100,155,6,3,1,1
56,114,154,5,1,3,1
20,69,155,1,1,3,1
35,46,152,10,3,4,1
57,67,195,6,2,0,1
47,102,157,10,0,3,1
18,67,192,10,2,0,1
23,89,169,9,0,0,1
52,59,198,2,3,3,0
22,59,196,6,0,1,1
66,114,160,9,1,1,1
64,103,177,5,2,4,0
68,70,183,6,1,4,2
33,55,175,5,3,4,1
20,113,190,3,2,4,1
24,109,153,4,3,3,1
68,99,185,1,3,0,0
30,50,170,5,1,4,1
42,45,188,3,2,3,0
42,63,154,9,3,3,1
48,71,155,9,2,4,1
54,94,154,6,3,0,1
22,116,197,3,3,4,1
17,55,155,1,0,1,0
62,55,172,7,3,1,1
51,82,174,10,1,4,1
44,66,160,4,3,3,1
39,71,178,4,1,3,1
27,97,176,8,0,3,1
37,77,195,1,1,4,1
53,51,164,3,3,2,0
42,109,195,5,0,0,0
35,69,166,1,2,4,1
26,52,153,5,0,0,1
38,82,173,7,0,0,1
16,66,165,7,1,4,2
48,114,194,5,2,1,0
57,48,162,4,2,2,0
30,79,162,3,3,0,1
28,93,179,4,3,4,1
35,88,154,2,0,1,0
21,106,192,3,2,0,1
64,112,191,2,1,0,0
61,81,195,3,3,2,1
15,74,153,10,3,3,1
68,77,152,10,2,4,1
46,88,186,5,1,4,1
54,50,174,6,1,4,1
18,50,198,5,1,4,1
54,47,191,6,1,2,1
42,112,167,4,0,4,0
54,48,186,5,3,2,0
49,50,178,7,3,0,1
44,65,196,5,1,1,1
37,110,168,3,0,0,0
60,116,187,3,2,0,0
15,58,157,6,0,4,1
40,71,190,8,1,0,1
44,50,154,9,1,4,2
53,72,184,4,0,4,1
34,117,177,7,2,4,1
21,68,187,6,0,0,1
48,81,182,1,1,4,1
62,100,174,8,2,2,1
47,45,167,3,0,4,0
31,71,193,4,1,1,1
44,81,161,2,1,2,0
27,56,173,5,3,2,1
69,76,170,3,1,0,1
59,106,186,10,1,3,1
29,56,198,3,1,2,1
17,106,189,5,3,3,0
53,94,183,8,0,0,1
32,93,192,4,0,4,1
47,78,154,10,3,3,1
33,58,180,8,2,3,1
66,95,188,2,0,3,0
32,102,197,9,1,3,2
60,104,191,5,0,4,0
16,82,197,9,2,1,1
32,50,180,4,1,4,1
18,77,183,10,2,2,2
28,71,179,5,1,4,2
30,47,179,4,0,4,1
40,51,183,9,3,2,1
42,88,186,9,1,2,2
44,107,159,8,3,3,1
42,112,188,7,1,0,1
55,106,196,5,1,2,1
33,97,160,2,3,0,0
53,75,182,8,3,3,1
25,95,177,3,0,2,1
18,83,152,7,3,3,1
38,85,157,4,3,1,0
45,112,191,6,1,4,1
23,83,187,10,1,0,2
53,94,200,10,0,0,1
18,85,150,10,0,1,1
55,75,160,2,0,2,0
44,108,161,2,0,1,0
40,108,175,9,1,2,1
38,72,155,3,1,0,1
60,53,189,3,2,2,0
18,114,161,7,2,3,1
69,113,181,3,2,1,0
16,89,161,9,2,0,1
41,105,196,7,3,0,1
40,85,172,4,0,1,0
57,102,193,10,2,3,1
39,47,182,7,1,2,1
22,115,198,7,0,3,1
45,67,186,6,2,1,1
51,101,164,9,2,1,1
25,113,159,7,3,0,1
43,87,188,2,1,3,1
18,48,186,9,0,4,1
68,87,179,3,3,0,0
62,102,172,9,3,4,1
20,45,158,7,2,1,1
38,118,185,8,2,1,1
66,57,158,9,1,2,2
67,56,155,10,0,2,1
22,96,179,8,3,3,1
47,95,154,6,1,0,1
51,107,195,4,3,2,0
64,86,184,3,1,2,1
41,51,176,7,0,3,1
39,68,161,1,0,2,0
48,116,193,1,1,1,0
60,83,178,10,1,1,2
23,61,150,7,1,0,2
56,62,180,1,3,1,0
36,52,166,1,1,4,0
38,77,171,2,3,3,0
43,67,155,10,1,0,1
33,91,184,4,1,1,2
42,81,189,7,3,1,1
64,48,183,9,1,1,1
50,81,161,9,1,0,1
55,59,171,6,2,0,1
30,92,153,6,0,0,1
60,76,185,9,3,2,1
60,61,154,3,2,2,1
54,118,198,7,0,2,1
27,95,178,1,0,0,0
19,104,168,9,3,4,1
29,82,180,8,0,0,2
38,78,198,1,1,2,0
53,107,154,3,2,3,0
42,120,182,3,2,4,0
67,62,184,6,0,4,1
44,101,182,4,3,2,0
58,70,169,3,0,2,1
34,80,195,7,1,0,2
64,117,174,8,1,0,1
61,111,183,4,1,2,1
49,75,160,7,3,3,1
49,106,167,4,0,4,0
38,108,182,10,2,2,1
37,81,175,7,2,4,1
56,56,196,6,0,0,1
38,65,199,7,0,3,1
55,116,177,3,1,3,1
65,104,153,2,3,2,0
31,119,184,4,2,2,1
19,111,151,1,1,2,1
63,77,176,2,0,3,0
15,85,153,3,3,0,0
47,47,189,9,3,0,1
37,90,164,1,1,0,0
67,68,197,7,1,1,1
38,77,184,7,1,1,2
46,61,184,4,3,4,0
17,111,197,5,1,0,1
17,96,168,4,3,2,0
18,70,169,7,0,4,2
30,59,199,6,1,0,2
63,67,167,8,2,1,1
33,56,162,4,1,4,2
37,89,155,5,3,1,0
48,84,165,3,2,2,0
22,79,162,9,3,4,1
19,107,166,1,3,4,0
56,73,191,3,1,3,1
39,49,178,9,1,3,1
61,58,194,10,2,4,1
36,88,192,7,1,0,2
64,108,176,6,2,2,1
56,120,161,7,1,1,1
60,91,195,4,1,2,1
58,110,165,5,2,1,0
40,53,154,6,2,1,1
53,92,194,8,3,2,1
17,112,151,7,1,1,1
55,54,174,6,3,2,1
49,60,168,9,2,4,1
15,77,199,5,0,4,0
48,57,170,6,3,4,1
17,79,175,1,0,4,0
41,106,183,6,0,0,1
63,113,168,4,1,0,1
49,86,196,4,2,0,1
52,118,174,10,3,0,1
50,120,159,7,2,4,1
69,102,152,8,2,1,1
53,77,183,8,1,3,2
70,119,159,2,0,2,0
23,61,195,3,1,4,1
46,119,183,10,0,1,1
65,117,152,7,2,1,1
51,69,160,3,0,3,1
22,66,199,1,1,2,1
35,102,179,2,2,1,0
35,119,176,5,0,0,1
63,83,184,5,1,1,1
61,87,192,7,2,4,1
62,87,153,9,2,3,1
50,64,182,2,3,0,0
67,114,189,3,3,4,0
22,47,175,10,0,0,1
56,84,173,7,1,0,1
27,100,156,3,1,3,1
25,108,156,2,3,3,0
57,97,177,9,2,2,1
52,102,166,3,3,1,0
20,71,182,10,0,0,2
25,115,170,1,0,3,0
56,66,198,3,3,0,0
54,103,160,3,0,3,0
51,71,184,4,2,3,1
54,66,152,5,2,4,0
45,69,185,7,1,3,2
44,102,151,10,1,0,1
47,114,192,4,2,0,0
65,79,197,5,2,2,1
15,67,185,9,3,0,1
20,55,163,5,0,4,1
51,101,190,10,2,4,1
22,112,158,6,2,3,1
46,74,186,6,1,2,2
48,62,165,3,2,3,1
31,60,177,4,3,1,1
28,118,164,1,3,0,0
57,71,184,4,0,0,1
34,56,183,8,3,0,1
58,119,172,9,2,4,1
26,81,183,1,3,3,1
58,58,169,7,0,3,1
28,75,168,9,2,2,2
16,99,191,4,1,2,1
17,93,184,3,0,1,0
69,65,167,8,1,1,2
20,52,165,6,2,2,1
63,94,174,2,1,3,0
33,102,180,10,1,2,2
70,79,156,10,3,2,1
41,48,179,5,1,4,1
40,48,156,7,3,4,1
55,78,187,1,1,1,1
51,83,170,8,2,0,1
35,65,175,8,2,3,2
23,106,161,7,1,3,2
60,120,164,4,1,1,1
62,118,152,6,1,4,1
15,103,165,6,0,2,1
15,114,199,9,2,4,1
16,116,175,3,3,3,0
66,77,189,4,3,0,1
19,72,184,7,0,3,2
27,110,179,7,0,2,1
66,94,184,4,1,2,1
20,87,193,10,2,2,2
33,65,188,10,1,4,2
66,89,186,3,1,4,1
62,91,153,3,3,3,0
39,94,159,3,2,2,0
69,80,182,5,1,2,1
65,52,179,9,3,2,1
32,109,191,10,2,2,1
18,103,183,10,0,4,1
18,54,181,3,3,3,1
69,107,179,3,2,4,0
65,86,170,5,2,1,0
42,65,158,6,3,2,1
69,46,193,9,0,0,1
33,100,173,3,3,4,1
31,73,156,3,1,4,1
65,102,199,9,3,3,1
33,68,178,7,3,0,2
40,83,168,5,1,4,1
62,95,174,2,3,4,0
44,60,165,6,3,4,1
34,120,157,3,0,0,1
40,86,181,7,2,2,1
61,67,185,2,0,1,0
59,78,186,6,1,0,2
36,78,199,8,2,3,1
25,63,175,8,3,0,2
