edad,peso,altura,horas,objetivo,animo,nivel
48,79,195,5,1,3,1
42,56,195,1,0,0,0
58,98,198,7,1,3,2
38,56,195,5,2,4,0
38,67,200,8,2,0,1
49,118,157,7,1,2,1
26,45,183,8,3,4,1
52,94,162,2,2,2,0
38,64,168,2,1,3,1
32,48,170,4,1,3,1
16,69,198,8,0,4,1
45,90,169,9,0,1,1
60,71,190,9,1,4,1
55,100,151,2,0,3,0
65,60,167,1,2,3,0
35,47,162,1,2,3,0
32,50,191,5,0,3,1
54,87,193,5,1,1,1
61,76,182,5,1,1,1
22,48,168,5,1,3,1
21,74,191,6,3,1,2
33,85,176,1,3,2,0
58,83,181,3,2,0,1
65,59,175,8,0,0,1
70,59,158,3,1,4,1
16,115,199,5,1,0,1
15,54,157,5,1,0,1
41,112,178,4,1,1,1
59,104,194,4,0,3,0
42,67,152,7,0,3,1
21,105,178,5,2,4,1
17,103,169,3,3,2,0
34,70,184,6,1,0,2
51,95,186,8,1,0,1
37,103,161,10,0,2,1
66,84,173,10,0,4,1
65,72,166,1,2,2,0
44,120,168,3,0,0,0
48,89,186,9,3,1,1
52,77,150,4,3,2,0
26,109,177,4,3,2,1
25,73,163,8,2,3,1
46,46,186,7,3,3,1
64,103,182,6,1,4,1
17,110,185,9,3,1,1
23,76,193,5,2,0,1
17,105,180,4,0,3,0
26,118,176,2,1,0,1
15,50,162,7,3,4,1
65,54,176,10,2,4,1
63,83,162,8,2,4,1
17,113,184,3,1,2,1
38,65,193,8,0,4,1
28,64,193,7,0,0,1
20,104,167,1,0,0,0
55,68,163,9,3,0,1
16,119,181,8,3,4,1
29,76,168,3,3,3,1
27,86,195,3,1,3,2
19,52,191,9,3,4,1
23,57,179,9,3,2,1
36,92,154,1,2,1,0
69,120,179,5,3,1,0
69,45,154,9,1,0,1
54,82,173,10,1,0,1
50,105,180,5,2,0,0
42,89,156,9,3,4,1
15,70,157,2,1,1,0
23,77,160,4,1,2,1
69,50,169,6,3,0,1
23,91,163,2,1,2,1
27,96,180,10,1,1,2
16,76,196,2,3,2,0
62,72,154,5,2,3,0
38,67,159,8,2,1,1
61,67,150,7,1,0,1
27,58,158,10,0,4,2
41,106,169,2,3,2,0
46,119,162,1,0,0,0
38,95,170,5,1,0,1
58,84,194,10,2,0,1
70,88,165,1,2,2,0
46,63,164,6,0,1,1
55,101,176,1,0,1,0
15,65,171,5,2,2,1
59,79,151,10,2,3,1
51,52,168,2,1,0,0
37,60,173,3,2,3,1
33,78,165,6,0,0,1
35,86,160,8,2,0,1
36,73,198,2,1,0,0
31,76,167,4,2,0,1
59,54,165,8,0,1,1
35,104,179,6,1,3,2
66,67,192,2,3,2,0
57,77,168,6,2,4,1
20,94,163,9,3,0,1
20,48,152,6,3,4,2
56,73,196,4,0,3,0
49,62,160,6,0,3,1
40,69,153,4,3,3,0
23,98,164,9,2,4,1
66,113,156,4,2,0,0
53,73,196,4,1,3,1
67,94,199,10,3,4,1
32,81,190,8,1,3,2
42,53,157,5,1,3,1
37,54,168,8,0,2,1
19,88,158,3,0,0,1
41,115,181,5,3,1,0
53,108,157,10,0,2,1
27,120,186,4,3,4,1
48,91,161,9,0,3,1
30,76,197,5,2,1,1
61,88,188,9,3,2,1
39,93,168,8,0,0,1
43,104,192,9,3,4,1
30,64,200,2,2,2,0
43,86,188,3,2,2,1
42,97,156,4,2,4,0
38,117,173,8,1,4,1
26,102,198,7,2,4,2
39,114,153,9,3,0,1
39,99,181,4,3,2,0
22,79,160,9,3,0,1
50,54,171,5,3,1,0
27,91,163,3,2,2,1
40,115,155,10,0,0,1
22,45,164,6,1,1,2
56,95,178,1,2,1,0
62,80,180,7,3,0,1
38,77,184,5,2,2,1
38,88,156,10,1,3,1
19,62,200,4,1,0,1
18,74,169,9,3,4,2
54,76,167,6,2,0,1
70,51,188,9,2,4,1
35,54,180,5,2,4,1
23,66,190,1,0,0,0
54,89,194,9,2,1,1
42,96,187,1,1,1,0
56,97,192,8,3,3,1
37,115,171,6,3,4,1
51,97,165,10,3,4,1
25,95,175,8,0,1,1
69,61,183,2,2,0,0
65,106,169,1,2,0,0
18,62,180,1,1,3,1
54,57,174,6,0,2,1
26,60,152,7,2,0,2
32,68,187,1,1,0,1
70,102,158,5,1,2,1
32,78,200,4,1,4,1
53,72,193,2,0,2,0
64,55,157,5,1,2,1
62,101,187,6,1,1,1
44,102,151,9,3,1,1
58,118,179,7,2,4,1
31,87,198,2,0,0,1
21,84,161,8,2,1,1
62,57,154,6,1,4,2
15,93,188,10,0,4,1
33,59,156,6,3,3,2
23,46,179,1,3,2,0
68,65,194,8,2,2,1
56,51,157,9,1,3,2
58,92,190,1,1,1,1
69,101,185,4,0,1,0
56,71,156,8,3,3,1
36,62,183,10,0,0,1
69,113,166,6,3,2,1
59,98,151,3,0,4,0
37,91,161,2,2,0,0
69,69,158,7,3,4,1
23,50,186,10,0,1,1
53,72,163,5,3,4,0
60,48,169,2,2,4,0
25,85,150,3,3,1,1
41,52,196,3,1,4,1
54,52,165,1,0,2,0
37,81,197,9,2,3,1
19,89,187,10,0,3,2
24,61,195,8,3,3,1
47,108,192,10,1,4,1
60,95,174,8,3,2,1
59,116,171,5,2,3,0
65,94,170,5,2,1,0
39,119,191,4,3,2,0
44,57,168,8,0,1,1
20,56,159,9,2,0,2
20,85,183,7,3,1,2
43,63,166,5,1,3,1
66,67,151,1,3,0,0
70,56,184,5,2,0,0
50,51,155,9,3,3,1
20,68,185,3,3,4,1
27,64,156,6,2,4,2
26,75,190,8,2,4,2
49,70,150,2,3,3,0
34,108,163,2,2,1,0
62,74,151,7,1,2,1
59,70,172,2,1,3,1
68,103,154,5,2,4,0
44,61,192,9,1,2,1
56,57,186,2,2,3,0
66,56,175,4,1,1,1
39,47,186,1,1,3,0
22,99,193,8,0,1,2
26,101,156,7,2,3,1
37,70,195,4,0,3,0
61,66,168,1,3,2,0
27,90,189,10,1,2,2
67,93,159,4,2,1,0
17,119,150,8,1,0,1
32,115,185,7,2,4,1
68,90,188,10,2,3,1
42,54,181,8,3,4,1
47,120,195,9,0,0,1
55,103,187,6,0,3,1
70,91,166,10,1,4,1
29,50,199,1,1,3,1
22,108,181,6,3,0,1
46,111,162,9,3,1,1
59,50,173,2,3,0,0
26,103,172,2,3,3,0
34,92,161,4,1,4,1
57,68,195,7,0,4,1
47,96,178,4,3,3,0
18,51,172,8,3,3,1
49,87,152,3,2,4,0
28,116,161,2,3,2,0
49,59,152,5,0,0,1
38,54,159,6,2,1,1
39,71,185,7,0,2,1
42,98,189,8,3,3,1
25,91,161,1,2,4,0
17,82,167,10,1,1,1
69,106,200,4,1,3,1
21,107,191,1,3,3,0
66,88,187,5,0,4,1
15,69,176,4,3,0,1
20,59,165,3,1,1,2
23,105,160,10,1,4,2
46,120,180,3,3,2,0
15,117,179,5,2,1,0
31,64,186,6,3,2,1
34,112,162,8,3,2,1
36,87,174,3,3,0,0
66,62,165,7,1,0,2
37,109,167,3,2,0,0
64,80,173,4,2,0,1
33,74,187,8,3,4,2
18,97,193,1,2,0,1
38,46,172,4,2,2,0
56,75,187,4,1,0,1
54,78,188,6,2,3,1
60,46,191,3,2,4,0
51,107,178,6,3,3,1
59,70,153,7,1,3,1
40,74,151,4,2,4,0
57,76,198,9,3,2,1
17,54,157,2,2,1,0
54,65,182,6,0,2,1
21,62,177,5,2,3,1
43,108,166,6,0,4,1
38,76,163,1,3,0,0
22,78,176,5,3,3,1
49,45,181,5,2,1,0
24,78,151,5,3,4,1
56,103,193,10,3,0,1
56,68,159,9,1,3,2
44,107,154,10,0,0,1
18,66,150,4,3,4,1
23,85,152,9,2,3,1
16,65,150,7,3,2,1
54,68,171,3,3,3,1
35,120,180,8,0,0,1
68,48,189,9,3,3,1
59,113,154,7,2,2,1
66,68,182,3,3,3,1
47,62,192,3,1,4,1
16,85,159,10,2,0,1
50,98,151,9,2,4,1
31,96,151,9,3,0,1
61,99,185,5,0,1,0
45,108,197,6,0,0,1
64,62,180,3,3,2,0
34,88,157,1,2,0,0
51,48,174,2,0,2,0
68,64,164,8,2,1,1
69,102,179,5,2,0,0
59,61,160,7,0,2,1
49,54,171,10,3,1,1
69,45,179,8,1,1,1
53,61,198,5,3,2,0
60,55,164,2,0,3,0
31,113,190,6,3,2,1
47,99,177,3,1,2,1
28,111,180,7,3,3,1
61,77,188,2,1,3,1
66,104,158,1,3,1,0
20,67,180,6,2,4,2
41,107,176,7,0,3,1
41,90,190,1,3,1,0
38,51,169,4,0,0,0
42,90,187,10,1,2,2
50,75,199,1,2,3,0
66,99,161,9,3,3,1
19,70,186,8,1,1,2
62,103,168,8,3,2,1
17,64,185,3,3,4,0
45,96,177,5,2,3,0
48,113,183,6,2,1,1
18,78,186,10,0,3,2
69,53,155,6,2,0,1
35,101,174,1,0,1,0
46,47,159,8,3,3,1
64,63,190,1,1,0,0
34,52,198,4,1,1,1
21,86,187,2,1,0,1
26,75,192,5,0,4,1
57,74,190,7,0,1,1
42,96,200,1,1,4,1
42,45,167,9,2,0,1
17,117,182,10,2,1,1
42,49,170,8,3,1,1
60,102,172,10,0,1,1
49,102,171,1,1,4,0
42,90,166,3,1,2,1
27,70,177,3,0,3,1
62,57,152,2,0,1,0
70,97,172,6,3,4,1
18,67,191,3,0,1,1
46,57,173,3,0,2,0
68,71,180,5,2,4,1
61,81,194,4,3,2,1
49,88,191,9,1,2,2
64,61,172,3,3,1,1
45,76,199,8,3,0,1
69,87,151,2,0,3,0
51,69,191,10,1,2,1
49,68,189,7,3,2,1
20,47,176,7,3,4,1
25,77,164,2,0,0,0
32,98,189,8,1,0,2
51,49,192,3,3,3,0
43,72,185,1,1,2,1
38,92,176,2,2,1,0
57,65,158,5,3,2,1
50,76,192,3,1,0,1
49,67,159,7,3,4,1
70,107,151,3,2,4,0
36,106,194,2,1,1,0
49,91,169,7,0,2,1
32,68,169,6,0,4,2
23,53,191,1,0,4,0
47,61,158,1,3,2,0
34,81,174,9,3,3,2
69,98,151,9,0,3,1
18,92,199,2,0,0,1
27,96,198,8,3,3,2
55,83,188,2,0,2,0
60,49,162,9,3,1,1
61,109,151,8,1,3,1
32,47,187,9,2,0,1
45,57,160,6,1,4,2
26,87,196,2,3,4,1
17,63,173,10,1,0,2
47,107,197,2,0,2,0
17,99,160,8,1,0,1
70,53,158,6,3,0,1
19,69,168,1,0,2,1
34,100,159,9,1,1,2
51,54,163,9,3,0,1
29,47,177,1,3,1,0
17,102,197,5,0,2,1
26,108,185,5,3,4,1
35,92,194,10,2,2,2
21,85,191,10,2,1,2
69,115,186,10,1,0,1
57,101,171,3,1,1,1
41,50,161,3,2,2,0
17,60,154,3,1,0,1
32,55,177,6,0,3,1
60,51,175,4,0,3,0
34,118,167,3,2,0,1
52,81,166,3,2,2,0
52,49,166,1,2,3,0
53,102,176,3,3,0,0
55,64,186,4,3,4,0
66,85,169,9,0,1,1
60,113,150,5,3,0,0
47,94,187,6,0,3,1
48,65,165,3,1,3,1
18,66,156,7,2,4,1
32,97,185,1,0,0,0
37,70,177,4,3,0,1
59,63,179,10,0,0,1
32,67,167,2,2,2,1
38,88,152,1,0,2,0
24,62,192,1,0,2,0
51,45,159,8,1,4,1
63,102,153,2,2,3,0
27,81,175,10,1,2,2
19,83,195,9,3,4,2
63,62,188,10,3,2,1
29,72,176,9,1,0,2
40,48,195,4,0,4,0
22,65,198,5,1,0,1
55,51,182,9,3,1,1
56,98,165,4,3,1,0
30,114,199,1,0,0,0
68,73,175,3,2,2,1
20,95,171,5,3,3,1
24,46,184,2,0,4,0
21,109,197,4,3,0,1
23,62,163,2,2,1,1
67,106,184,5,2,0,0
65,89,180,4,1,0,1
34,47,200,4,3,4,1
24,62,168,2,3,3,1
19,120,199,3,2,0,1
24,88,180,7,1,3,2
57,108,188,3,3,3,0
46,48,191,5,1,3,1
58,99,195,3,3,3,1
58,83,151,10,0,0,1
27,120,183,1,2,1,0
28,83,187,8,3,3,2
41,50,162,7,2,4,1
32,101,192,3,2,0,1
67,45,161,3,3,4,0
24,113,187,8,0,1,1
25,105,167,1,0,4,0
53,87,171,2,2,0,0
45,59,195,1,2,1,0
35,73,171,10,3,1,2
49,107,155,9,0,2,1
60,110,181,7,2,2,1
33,92,164,9,3,2,1
62,104,180,5,0,4,0
68,116,180,2,2,3,0
55,93,151,4,1,0,1
65,96,186,1,1,2,0
36,83,194,6,3,3,1
53,85,150,1,1,4,0
36,91,185,7,3,1,1
40,110,157,1,1,1,0
41,65,173,4,1,0,1
64,83,197,5,1,0,1
47,103,190,5,1,4,1
27,54,199,5,0,2,1
39,85,165,8,0,2,1
40,74,187,1,0,0,0
56,51,169,5,0,1,0
68,103,171,10,3,2,1
38,61,196,5,3,1,0
48,76,170,2,1,2,1
51,73,198,6,2,3,1
50,82,197,1,0,3,0
20,115,187,6,1,0,2
31,56,161,4,2,0,1
30,51,174,6,3,2,1
45,61,175,1,2,1,0
55,65,195,10,0,1,1
28,112,154,3,2,0,1
38,80,187,4,0,2,1
62,110,163,10,3,2,1
65,48,175,5,3,2,0
40,69,184,1,1,3,1
16,66,169,7,0,0,1
62,68,164,9,0,2,1
60,45,194,4,1,3,1
69,60,174,4,0,0,0
36,63,160,1,0,3,0
53,58,195,10,1,0,1
36,50,187,1,1,2,0
26,78,161,6,1,1,2
28,91,185,10,1,4,2
61,88,184,7,0,3,1
52,65,183,6,0,0,1
23,96,174,9,2,4,1
36,117,199,8,1,3,1
69,110,171,10,2,3,1
18,97,184,4,2,3,1
42,93,153,5,2,4,0
70,109,160,10,1,0,1
64,86,195,6,1,2,2
26,117,172,7,1,2,2
65,87,195,7,0,4,1
53,61,197,7,3,3,1
15,111,177,7,2,4,1
56,78,189,8,2,0,1
42,94,185,10,3,1,1
44,77,194,2,2,4,0
29,72,166,9,0,4,2
20,80,155,2,1,2,1
54,62,176,6,1,4,2
38,66,164,5,0,4,1
51,106,179,3,1,3,1
63,107,179,7,0,4,1
58,92,199,2,0,2,0
53,93,168,4,0,1,0
66,51,171,1,1,2,0
18,94,171,5,1,2,1
54,113,159,9,2,1,1
70,85,170,4,1,2,1
63,87,197,6,0,2,1
46,86,155,1,0,3,0
17,103,173,6,0,1,1
19,60,198,8,1,1,2
49,70,161,7,2,4,1
38,71,174,10,1,1,2
27,119,167,1,2,0,0
22,117,189,3,1,2,1
55,50,197,5,1,4,1
60,96,190,2,0,1,0
54,70,170,6,2,1,1
55,61,199,9,3,2,1
50,116,179,5,2,2,0
27,96,192,3,3,0,1
22,118,191,9,3,3,1
52,54,168,3,0,3,0
61,63,171,4,2,4,1
23,104,185,9,1,2,2
70,71,157,1,0,1,0
18,107,160,1,1,3,1
27,92,197,3,2,0,1
43,104,184,1,1,3,0
42,94,171,4,1,0,1
45,69,158,4,0,4,0
16,106,182,6,0,2,1
62,108,177,4,0,0,0
19,71,161,8,2,3,1
42,118,194,2,2,3,0
21,114,186,2,0,2,0
16,104,190,2,0,1,0
68,86,151,9,2,3,1
51,108,165,9,3,2,1
34,112,158,8,2,1,1
53,97,162,5,1,2,1
70,109,196,1,1,1,0
16,73,161,5,0,2,0
48,50,163,5,1,0,1
66,55,186,2,1,1,0
54,90,158,10,0,3,1
70,48,191,3,3,1,0
18,52,185,4,3,2,1
29,50,154,6,1,3,2
47,65,197,8,3,2,1
31,65,184,3,3,1,1
56,118,169,2,0,4,0
23,88,195,3,3,1,1
38,69,166,1,2,2,0
20,85,192,6,3,4,2
27,74,161,9,3,1,1
26,71,155,6,3,1,1
42,89,174,10,1,3,1
45,81,198,6,3,3,1
43,68,177,5,2,2,1
21,76,168,7,2,1,2
40,64,185,6,0,3,1
57,99,195,4,0,3,1
34,69,184,10,3,2,2
21,104,186,2,0,1,0
18,49,184,3,3,4,1
25,59,179,8,2,1,1
58,77,151,6,0,2,1
46,77,151,3,0,0,0
52,55,157,10,3,0,1
60,69,170,7,0,3,1
48,119,184,10,1,1,1
34,118,158,7,3,3,1
15,47,187,1,1,1,0
67,114,194,8,1,4,1
44,120,153,5,1,4,1
33,48,188,7,3,0,1
22,89,178,10,2,0,1
28,49,189,8,3,4,1
49,99,182,4,1,3,1
66,66,198,4,0,0,0
58,66,187,8,0,0,1
41,45,185,2,0,0,0
65,107,161,9,0,2,1
34,118,196,9,0,1,1
67,62,150,9,3,1,1
59,76,174,2,0,2,0
54,60,191,5,3,4,0
27,87,164,7,2,1,1
19,75,195,3,2,0,1
62,83,184,5,0,0,1
39,68,167,10,2,1,1
17,78,174,4,1,1,1
19,70,189,8,3,4,1
57,66,162,10,2,1,1
51,63,189,4,3,3,0
54,54,192,2,3,1,0
53,64,176,8,0,2,1
35,92,153,4,2,4,1
42,91,150,3,3,3,0
31,47,194,4,1,0,1
46,49,196,9,0,1,1
46,106,173,9,0,0,1
44,56,182,3,1,4,1
43,91,195,8,1,3,2
42,106,192,2,3,4,0
52,52,156,5,2,3,1
20,70,196,2,0,4,0
59,66,179,9,1,2,2
63,77,160,10,0,4,1
45,60,167,10,0,0,1
62,95,181,6,0,0,1
65,81,188,7,0,4,1
39,94,180,1,2,0,0
31,78,188,1,2,4,1
23,118,164,5,1,1,1
48,48,190,7,3,0,1
40,80,172,5,3,3,0
55,65,156,6,3,4,1
67,103,181,3,1,0,1
23,49,187,4,0,4,1
17,119,153,2,0,3,0
48,48,197,6,2,3,1
45,82,196,3,3,3,1
17,65,199,1,1,1,0
64,63,190,5,0,0,0
46,105,151,3,3,3,0
60,102,193,7,3,4,1
16,113,191,8,3,0,1
38,86,184,4,1,4,1
43,62,170,4,0,1,1
52,95,157,3,2,0,0
59,85,175,5,2,3,0
64,95,170,2,2,1,0
70,59,194,6,2,3,1
19,114,179,10,2,2,1
24,112,163,3,1,4,1
45,55,164,7,3,2,1
30,82,184,2,3,1,1
69,88,160,8,1,4,1
23,90,194,9,0,3,2
27,59,159,10,0,2,2
63,56,174,1,2,4,0
62,78,168,3,0,3,0
19,94,181,3,2,2,1
37,86,185,6,3,3,1
61,95,154,4,0,3,0
26,119,193,4,1,0,1
51,53,171,2,1,4,0
57,58,169,6,0,4,1
15,51,164,10,0,3,1
46,89,179,2,0,2,0
56,83,182,1,1,0,1
69,58,187,3,3,4,0
68,108,185,3,3,3,0
43,93,185,1,2,3,0
62,56,191,3,2,0,0
61,46,168,5,3,4,0
67,106,192,9,1,3,1
66,109,157,1,1,0,0
45,67,182,6,2,0,1
38,47,171,1,0,3,0
42,77,199,7,1,0,1
33,67,175,4,3,3,1
55,103,154,2,1,3,0
70,99,151,4,1,3,1
63,89,154,6,1,4,1
44,120,150,4,0,4,0
69,70,200,10,2,1,1
30,62,167,10,1,4,2
66,57,170,6,2,1,1
51,72,159,7,2,2,1
15,118,174,10,3,4,1
37,67,196,10,3,1,1
27,115,183,2,3,0,0
65,104,181,8,0,1,1
35,65,187,4,0,0,1
53,67,172,9,2,3,1
17,64,196,3,2,1,0
43,46,160,8,2,2,1
65,46,157,8,3,4,1
38,61,189,6,1,0,1
17,93,159,3,0,4,0
48,104,158,7,1,4,1
39,57,159,1,2,0,0
33,56,163,3,3,4,1
19,71,186,5,2,1,1
20,115,179,1,3,2,0
22,62,160,1,1,2,1
39,80,164,9,2,4,1
45,73,164,6,2,1,1
32,112,185,8,1,0,2
30,109,198,6,0,2,1
44,68,175,2,3,1,0
15,107,181,3,2,3,0
63,52,169,8,1,0,1
36,66,200,1,1,2,0
16,102,162,4,1,4,1
23,74,187,10,0,4,2
52,113,156,6,2,0,1
34,76,158,2,3,0,0
16,118,167,5,2,1,0
41,93,167,9,2,4,1
67,119,169,8,1,2,1
34,83,187,3,0,2,1
66,58,195,8,2,4,1
51,49,189,1,0,2,0
64,107,167,1,2,2,0
43,109,157,5,0,3,0
33,88,160,3,0,4,1
31,94,171,10,2,1,1
24,85,166,5,1,1,1
27,50,194,4,3,3,1
56,66,163,2,3,4,0
17,69,165,4,2,0,1
17,57,153,3,3,4,1
67,115,161,3,1,0,1
41,103,167,6,3,1,1
51,107,194,10,1,3,1
20,107,182,6,1,0,2
44,116,197,8,0,3,1
25,91,161,8,1,3,2
33,46,178,8,2,1,1
28,50,167,5,1,4,1
56,89,161,1,3,0,0
26,104,189,1,2,3,0
57,45,154,7,2,4,1
47,88,163,4,1,1,1
64,83,153,8,1,1,1
25,53,180,4,0,4,1
47,73,182,5,2,3,1
32,104,192,7,0,4,1
25,65,170,6,0,3,2
44,77,157,7,3,0,1
37,103,161,10,3,1,1
31,89,187,6,1,0,2
54,102,158,1,2,2,0
44,96,167,1,1,1,0
47,59,172,10,2,1,1
55,57,160,2,0,4,0
63,63,163,10,2,0,1
46,70,183,4,3,3,1
66,78,169,6,0,2,1
69,91,200,2,1,1,1
45,76,192,6,0,1,1
66,99,179,3,3,1,0
40,84,200,3,2,0,1
42,118,176,1,3,2,0
27,53,199,7,0,2,1
70,119,176,2,0,2,0
70,69,200,8,1,3,1
19,112,165,7,3,4,1
43,56,157,5,1,4,1
66,52,199,10,0,2,1
45,79,185,2,2,4,0
44,111,191,8,1,3,1
34,93,198,4,1,0,2
62,112,182,6,1,3,1
15,73,178,9,1,2,2
17,116,186,1,2,1,0
18,48,184,2,0,0,0
44,55,186,3,1,2,1
20,57,196,3,1,2,1
36,52,185,3,0,2,0
51,63,177,9,2,4,1
69,110,158,9,2,0,1
29,108,175,5,1,4,1
60,87,154,3,0,4,0
60,50,181,1,1,0,0
60,92,176,2,3,4,0
55,95,151,4,1,4,1
24,86,161,6,0,3,1
52,79,162,7,1,0,1
27,51,170,5,1,0,1
41,71,191,8,2,2,1
38,85,190,7,3,4,1
31,63,160,9,0,1,2
35,56,165,3,2,3,1
50,63,159,1,1,4,1
70,72,184,8,1,4,2
54,108,170,3,0,4,0
40,53,155,5,3,3,1
30,92,175,3,3,3,1
38,91,172,5,1,2,1
56,91,163,2,0,1,0
63,102,171,8,3,3,1
64,67,169,8,3,1,1
52,65,181,1,2,0,0
18,81,198,8,1,0,2
59,49,156,8,0,0,1
65,103,171,6,2,1,1
32,51,185,7,0,4,1
55,82,181,2,0,3,0
70,61,196,4,3,1,0
59,83,185,7,1,2,2
56,71,190,7,0,3,1
49,91,179,8,3,4,1
28,61,180,6,1,4,2
45,73,173,4,1,4,1
62,89,186,8,0,1,1
54,63,160,8,2,4,1
67,82,189,10,3,1,1
69,77,169,2,3,2,0
22,76,158,8,0,0,1
60,50,167,4,3,2,0
33,92,181,3,3,2,1
65,58,170,3,2,3,1
52,46,200,7,3,3,1
44,80,188,2,0,4,0
24,106,155,1,1,1,1
16,84,184,10,3,3,1
28,79,166,5,2,2,1
15,80,177,2,2,2,0
30,77,193,1,2,1,1
61,110,175,4,0,4,0
47,105,174,6,2,4,1
50,73,160,10,2,2,1
18,56,193,9,0,0,1
38,81,172,10,2,3,1
47,99,162,7,2,4,1
33,64,178,3,2,3,1
15,79,164,3,0,0,0
31,50,188,7,1,0,2
47,67,155,3,3,1,0
15,107,156,4,1,2,1
39,56,194,7,0,1,1
37,46,167,10,3,3,1
63,100,193,1,3,2,0
42,63,193,1,2,4,0
60,102,198,9,2,3,1
66,89,161,10,1,4,1
30,59,174,2,1,3,1
18,79,154,4,0,4,1
27,101,200,4,3,0,1
62,67,178,8,1,0,2
60,58,156,1,3,0,0
53,54,153,1,0,0,0
58,78,172,1,2,3,0
17,82,174,4,3,1,0
46,79,155,1,1,3,0
17,105,182,5,0,4,0
36,116,157,5,1,2,1
16,48,178,3,3,0,0
46,73,185,10,1,3,2
21,57,154,5,3,3,1
63,84,176,8,2,4,1
33,120,159,6,2,2,1
41,106,166,3,2,3,0
35,71,193,4,1,4,1
67,80,186,1,3,3,0
58,112,157,6,3,3,1
19,50,158,2,3,3,1
56,111,174,5,0,4,0
70,67,188,7,3,2,1
51,59,190,3,0,2,0
36,71,198,7,3,1,1
21,65,196,9,2,0,1
25,68,195,6,3,1,1
53,62,182,7,3,3,1
55,103,150,5,1,2,1
47,107,156,8,0,4,1
15,50,163,1,0,1,0
21,70,178,6,3,3,2
18,65,154,6,1,3,2
43,114,169,4,0,1,0
65,59,156,10,2,3,1
69,105,189,6,2,1,1
63,80,194,9,2,3,1
39,53,164,1,2,3,0
36,81,192,2,2,3,0
66,86,190,6,3,0,1
41,99,172,10,3,0,1
20,57,196,6,2,4,1
23,67,151,8,3,0,1
39,76,165,4,3,4,0
19,77,198,4,3,2,1
22,96,150,1,0,1,0
64,88,160,2,3,0,0
68,111,150,9,0,3,1
62,78,168,8,3,4,1
15,72,158,3,2,3,0
33,64,150,5,0,3,1
44,117,171,4,0,3,0
51,71,155,2,1,2,0
23,117,188,4,0,1,1
40,103,167,2,0,2,0
56,71,178,3,2,3,1
19,99,192,3,0,0,1
16,80,199,2,3,3,0
62,61,172,9,3,4,1
49,59,157,5,0,4,1
52,48,154,1,1,1,1
58,89,155,7,1,0,1
16,94,161,2,0,0,0
32,85,175,10,3,4,1
39,97,156,1,3,1,0
40,88,198,6,0,3,1
44,84,162,7,2,1,1
33,116,170,5,0,0,1
52,56,193,10,2,2,1
17,108,182,4,1,1,1
64,96,162,10,3,0,1
46,81,197,10,2,4,1
32,54,198,3,1,3,1
29,117,195,6,3,0,1
57,46,154,3,0,4,0
22,113,151,3,0,0,1
33,54,161,4,2,3,1
21,98,175,10,3,3,1
24,111,176,9,0,0,1
33,73,191,5,3,3,1
17,118,172,8,1,0,1
70,119,174,8,0,1,1
67,116,180,1,1,1,0
45,66,180,3,2,0,1
57,56,189,7,3,2,1
57,80,193,3,3,2,1
66,91,174,6,3,3,1
68,51,174,9,2,2,1
39,85,153,5,0,2,0
18,105,193,5,2,4,1
27,85,162,7,2,4,1
70,71,161,5,3,1,0
70,76,159,8,0,4,1
68,87,153,8,3,3,1
53,105,194,5,0,4,0
46,46,159,2,3,4,0
34,111,180,9,0,2,1
66,110,168,5,0,2,0
58,52,190,6,3,4,1
47,53,187,8,1,3,1
42,53,164,10,2,1,1
17,119,166,9,0,4,1
26,116,191,5,0,3,1
34,113,168,7,1,2,2
29,106,192,9,3,4,1
55,106,159,2,1,3,0
36,84,152,9,3,0,1
30,97,188,2,0,0,0
37,74,191,6,1,2,2
29,74,195,4,1,1,1
26,66,153,5,0,3,1
42,115,176,10,3,4,1
33,114,171,5,0,0,1
54,114,181,9,2,3,1
23,54,190,7,2,2,1
24,87,182,1,0,2,1
39,55,177,9,2,3,1
46,108,176,9,2,2,1
15,109,165,9,0,1,1
70,52,200,5,2,4,0
48,58,180,1,1,1,0
53,51,191,5,2,0,0
43,70,172,6,0,0,1
68,93,173,7,1,2,1
40,92,199,8,0,1,1
64,53,191,4,3,3,0
65,108,165,5,3,1,0
27,48,172,10,3,2,1
36,104,200,6,2,0,1
56,109,191,2,2,1,0
49,87,159,10,0,2,1
36,49,173,1,0,2,0
61,70,174,9,0,2,1
27,105,177,4,2,0,1
49,59,167,5,1,1,1
19,76,174,9,1,1,2
40,45,182,4,3,4,0
42,46,192,2,3,1,0
24,69,189,6,2,1,1
58,62,176,1,2,0,0
33,105,188,10,2,0,1
38,120,174,6,0,4,1
27,111,158,10,0,2,1
51,60,192,3,1,2,1
59,105,160,7,2,1,1
70,83,153,1,1,0,0
33,48,160,2,2,3,0
61,100,160,7,0,3,1
25,79,166,9,0,0,1
33,47,188,1,0,3,0
57,106,178,7,3,2,1
18,117,198,9,0,2,1
21,79,171,8,3,1,1
38,112,171,6,2,3,1
53,70,171,7,0,2,1
37,85,157,2,2,0,0
55,68,155,9,2,4,1
23,69,182,3,2,4,1
64,63,197,4,1,2,1
50,66,192,5,2,0,0
69,102,169,10,0,1,1
17,71,192,9,0,2,1
45,98,195,7,3,1,1
29,98,197,7,1,2,2
20,62,153,6,2,3,2
63,59,160,7,2,1,1
56,81,162,8,2,4,1
